transform,dataset,image_path,mse,psnr,compression_ratio,direct_compression_ratio,original_entropy,transformed_entropy,quantized_entropy,quantization_scale,encode_ms,decode_ms,error
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,44.1264,31.6838,1.54173,1.64721,6.65604,4.61074,1.42594,17.921603940370005,1879.01,815.881,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,353.66,22.6449,6.0491,2.53191,6.65604,4.61074,0.225634,86.50415919381344,1536.91,701.759,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,432.452,21.7714,7.64714,2.583,6.65604,4.61074,0.149336,112.45540695195746,1481.34,707.656,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,5.48846,40.7363,2.58535,2.86935,6.65604,3.93974,2.65732,1.6900000000000002,2293.96,864.245,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,2.46867,44.2062,2.16126,2.42741,6.65604,3.93974,3.20559,1.0,2373.89,872.602,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,5.3144,40.8763,2.46049,2.73698,6.65604,3.93974,2.78933,1.3,2369.24,869.068,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,4.73774,41.3751,2.07539,2.34683,6.65604,3.93974,3.31246,0.7692307692307692,2464.06,885.371,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,4.96353,41.1729,3.2373,3.69585,6.65604,3.93974,1.99662,4.826809000000001,2017.83,822.347,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,6.36447,40.0932,3.04399,3.45193,6.65604,3.93974,2.16569,3.7129300000000005,2165.4,827.362,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,3.48778,42.7053,2.72601,3.06324,6.65604,3.93974,2.46988,2.197,2242.32,834.002,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,3.76336,42.375,2.87426,3.22398,6.65604,3.93974,2.34318,2.8561000000000005,2195.7,826.557,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,17.8953,35.6034,4.40964,5.13686,6.65604,3.93974,1.24984,13.785849184900005,1879.9,816.424,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,8.34986,38.914,3.46556,4.01208,6.65604,3.93974,1.79503,6.274851700000002,2003.88,833.918,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,14.0793,36.645,4.03613,4.73287,6.65604,3.93974,1.43437,10.604499373000003,2009.48,837.661,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,10.5444,37.9006,3.73368,4.36412,6.65604,3.93974,1.6073,8.157307210000003,2022.22,834.761,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,64.3602,30.0446,5.76326,6.47952,6.65604,3.93974,0.707251,30.287510659225312,1897.5,823.091,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,97.3127,28.2491,6.2622,6.87008,6.65604,3.93974,0.556817,39.37376385699291,2024.31,872.076,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,44.2882,31.6679,5.29341,6.0426,6.65604,3.93974,0.874331,23.29808512248101,2138.96,891.818,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,29.2813,33.4649,4.82592,5.55421,6.65604,3.93974,1.06591,17.921603940370005,2187.44,902.267,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,140.754,26.6462,6.70857,7.20149,6.65604,3.93974,0.421578,51.18589301409078,2119.49,793.291,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,197.725,25.1702,7.09162,7.45971,6.65604,3.93974,0.307323,66.54166091831802,2075.56,806.863,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,262.645,23.9371,7.40129,7.65488,6.65604,3.93974,0.21228,86.50415919381344,2099.9,801.791,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,344.202,22.7627,7.62963,7.79139,6.65604,3.93974,0.139499,112.45540695195746,2015.64,794.97,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,6.228,40.1873,2.61893,3.27724,6.65604,3.38073,2.24073,0.8450000000000001,2171.04,818.967,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,3.52796,42.6556,2.42672,2.91517,6.65604,3.38073,2.58294,0.65,2300.39,825.737,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,8.90416,38.6349,2.768,3.4978,6.65604,3.38073,2.03842,1.0985,2188.74,821.599,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,2.53824,44.0855,2.37866,2.82914,6.65604,3.38073,2.68186,0.5,2327.28,831.078,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,79.3935,29.133,4.22368,5.21437,6.65604,3.38073,1.00636,3.137425850000001,2157.15,768.032,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,34.4484,32.7591,3.38163,4.31252,6.65604,3.38073,1.46786,1.8564650000000003,2201.21,775.443,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,55.7921,30.6651,3.73474,4.65135,6.65604,3.38073,1.2608,2.4134045000000004,2222.0,787.905,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,20.6742,34.9765,3.06946,3.91884,6.65604,3.38073,1.71572,1.4280500000000003,2293.76,806.839,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,119.323,27.3636,4.72422,5.64317,6.65604,3.38073,0.803487,4.078653605000001,2107.48,771.162,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,174.983,25.7008,5.29969,6.11648,6.65604,3.38073,0.615678,5.3022496865000015,2130.33,766.377,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,211.18,24.8843,5.60776,6.34117,6.65604,3.38073,0.533197,6.892924592450003,2126.75,752.702,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,251.346,24.1281,5.94826,6.60934,6.65604,3.38073,0.437035,8.960801970185003,2099.39,761.074,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,353.599,22.6457,6.77328,7.22478,6.65604,3.38073,0.245731,15.143755329612656,1998.33,827.275,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,396.986,22.143,6.96821,7.34489,6.65604,3.38073,0.20425,19.686881928496454,1969.15,834.855,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,486.405,21.2608,7.35148,7.61545,6.65604,3.38073,0.123706,33.27083045915901,1955.7,830.874,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,445.655,21.6408,7.20387,7.51675,6.65604,3.38073,0.15563,25.59294650704539,1963.21,842.155,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,522.438,20.9505,7.47332,7.68931,6.65604,3.38073,0.0991775,43.25207959690672,1952.96,826.037,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,304.406,23.2963,6.36416,6.90677,6.65604,3.38073,0.335376,11.649042561240504,2216.17,822.346,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,566.595,20.5981,7.65041,7.80562,6.65604,3.38073,0.0660879,56.22770347597873,1948.56,801.127,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/5.png,599.415,20.3535,7.72314,7.84612,6.65604,3.38073,0.0513202,73.09601451877235,1960.38,812.798,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,3.9789,42.1332,3.84631,3.66336,6.92158,2.83587,1.9467,0.1,13388.8,9235.0,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,5.38714,40.8172,4.10657,3.85506,6.92158,2.83587,1.81088,0.12,13395.2,9195.12,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,7.2167,39.5474,4.39004,4.04706,6.92158,2.83587,1.68562,0.144,13465.9,9216.4,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,9.52461,38.3423,4.70486,4.24417,6.92158,2.83587,1.5633,0.17279999999999998,13325.2,9141.85,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,101.63,28.0606,14.2459,7.06905,6.92158,2.83587,0.390817,2.662333328088523,11285.0,8805.66,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,117.06,27.4467,15.4121,7.20644,6.92158,2.83587,0.343408,3.1947999937062272,11311.3,8801.06,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,68.6622,29.7636,11.4878,6.60407,6.92158,2.83587,0.545333,1.540702157458636,11544.6,8830.12,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,41.9841,31.9,8.6773,5.87543,6.92158,2.83587,0.795808,0.7430083706879997,12051.8,8898.91,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,47.6605,31.3492,9.32012,6.06941,6.92158,2.83587,0.726954,0.8916100448255997,11934.5,8885.17,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,88.9258,28.6405,13.2354,6.92526,6.92158,2.83587,0.439116,2.2186111067404357,11660.4,8813.31,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,36.6406,32.4912,8.07442,5.68363,6.92158,2.83587,0.867993,0.6191736422399998,12274.4,8923.35,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,31.7862,33.1084,7.51086,5.48694,6.92158,2.83587,0.943993,0.5159780351999999,12390.4,8943.22,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,60.8501,30.2882,10.7168,6.43182,6.92158,2.83587,0.602281,1.2839184645488633,12014.3,8847.21,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,53.9239,30.813,9.9853,6.2516,6.92158,2.83587,0.663959,1.0699320537907195,12082.0,8902.48,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,27.1985,33.7854,6.9398,5.28268,6.92158,2.83587,1.03047,0.42998169599999986,12469.7,8992.46,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,78.0204,29.2087,12.3246,6.76821,6.92158,2.83587,0.490969,1.8488425889503632,11982.3,8816.03,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,19.1053,35.3193,5.95389,4.86289,6.92158,2.83587,1.2231,0.29859839999999993,12744.3,9029.84,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,15.5134,36.2237,5.48002,4.64566,6.92158,2.83587,1.33685,0.24883199999999994,12976.8,9027.87,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,22.9604,34.521,6.4364,5.0732,6.92158,2.83587,1.12181,0.3583180799999999,12904.6,9001.58,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,12.4795,37.1688,5.09747,4.45328,6.92158,2.83587,1.43849,0.20736,12980.0,9097.21,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,356.406,22.6114,8.10212,2.58568,6.92158,4.43685,0.136976,112.45540695195746,5763.93,2796.78,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,230.032,24.5129,5.21794,2.48278,6.92158,4.43685,0.288459,66.54166091831802,6072.0,2844.17,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,290.522,23.499,6.59018,2.54393,6.92158,4.43685,0.200525,86.50415919381344,6091.06,2836.33,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,177.624,25.6358,4.13216,2.39429,6.92158,4.43685,0.410374,51.18589301409078,6150.94,2881.79,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,131.584,26.9388,3.33882,2.27928,6.92158,4.43685,0.564443,39.37376385699291,6471.21,2948.91,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,94.8913,28.3585,2.7526,2.14578,6.92158,4.43685,0.731776,30.287510659225312,6697.55,2982.84,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,65.4962,29.9686,2.17332,1.9589,6.92158,4.43685,0.978688,23.29808512248101,7040.07,3107.62,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,41.4358,31.957,1.73238,1.75456,6.92158,4.43685,1.26259,17.921603940370005,7398.1,3219.36,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,26.425,33.9107,1.45208,1.56533,6.92158,4.43685,1.53787,13.785849184900005,7807.66,3312.43,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,16.776,35.8839,1.2844,1.40694,6.92158,4.43685,1.77133,10.604499373000003,8032.36,3450.39,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,10.7001,37.8369,1.13241,1.27081,6.92158,4.43685,2.02574,8.157307210000003,8207.83,3576.19,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,2.31816,44.4794,0.707142,0.809104,6.92158,4.43685,3.26694,2.8561000000000005,9516.63,3899.8,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.42563,46.5907,0.66126,0.755964,6.92158,4.43685,3.49835,2.197,9893.28,3926.83,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,4.43733,41.6596,0.860838,0.996707,6.92158,4.43685,2.66091,4.826809000000001,8782.37,3764.04,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.00787,48.0968,0.592688,0.670263,6.92158,4.43685,3.91787,1.6900000000000002,9970.79,4055.24,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,6.42086,40.0549,0.984871,1.12579,6.92158,4.43685,2.33585,6.274851700000002,8816.97,3667.66,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.00033,48.1294,0.561994,0.634476,6.92158,4.43685,4.14356,1.3,10111.0,4066.26,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,2.48922,44.1702,0.754015,0.866159,6.92158,4.43685,3.0429,3.7129300000000005,9439.34,3870.22,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,0.20807,54.9487,0.529219,0.592669,6.92158,4.43685,4.43685,1.0,10461.1,4129.59,
DFT,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.00785,48.0968,0.525122,0.592669,6.92158,4.43685,4.43685,0.7692307692307692,10695.8,4120.09,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,178.754,25.6082,7.2533,7.54719,6.92158,3.47912,0.261935,66.54166091831802,7577.15,3149.18,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,10.6656,37.851,3.90186,4.49562,6.92158,3.47912,1.54953,8.157307210000003,8692.82,3348.0,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,61.431,30.2469,6.02049,6.63605,6.92158,3.47912,0.647012,30.287510659225312,8311.38,3261.61,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,295.947,23.4187,7.69706,7.82473,6.92158,3.47912,0.11887,112.45540695195746,7967.7,3227.65,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,134.991,26.8278,6.90919,7.31354,6.92158,3.47912,0.367892,51.18589301409078,8277.61,3251.41,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,5.05936,41.0898,3.36521,3.7887,6.92158,3.47912,1.9417,4.826809000000001,8957.8,3400.51,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,15.5651,36.2093,4.62958,5.27626,6.92158,3.47912,1.19102,13.785849184900005,9050.33,3266.23,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,95.3949,28.3356,6.48952,7.00501,6.92158,3.47912,0.498592,39.37376385699291,8489.72,3252.16,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,39.9369,32.1171,5.52786,6.21307,6.92158,3.47912,0.814481,23.29808512248101,8886.35,3284.56,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,14.2673,36.5874,4.23339,4.87398,6.92158,3.47912,1.3752,10.604499373000003,9132.36,3332.12,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,234.067,24.4374,7.51861,7.71481,6.92158,3.47912,0.178509,86.50415919381344,8372.95,3239.32,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,24.7534,34.1944,5.05201,5.73239,6.92158,3.47912,1.00691,17.921603940370005,9093.31,3275.81,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,8.48505,38.8443,3.61596,4.12466,6.92158,3.47912,1.74014,6.274851700000002,9169.78,3365.76,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.29393,47.0117,2.81665,3.13164,6.92158,3.47912,2.41901,2.197,9530.91,3449.25,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.5506,46.2258,2.97436,3.30022,6.92158,3.47912,2.29116,2.8561000000000005,9598.86,3381.7,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,3.27982,42.9723,2.33714,2.5356,6.92158,3.47912,3.04398,0.7692307692307692,10276.8,3475.72,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,2.02145,45.0742,3.15374,3.53829,6.92158,3.47912,2.11236,3.7129300000000005,9899.44,3414.81,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,3.48969,42.7029,2.67804,2.94019,6.92158,3.47912,2.59934,1.6900000000000002,10190.3,3426.15,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,1.01186,48.0796,2.43061,2.62466,6.92158,3.47912,2.93913,1.0,10639.5,3436.19,
HAAR,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,5.52542,40.7072,2.55603,2.80967,6.92158,3.47912,2.72641,1.3,10430.8,3442.08,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,76.4914,29.2947,4.56223,5.45626,6.92158,2.95775,0.90473,3.137425850000001,8915.94,3150.02,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,159.913,26.092,5.57844,6.28346,6.92158,2.95775,0.563773,5.3022496865000015,8972.2,3096.94,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,210.396,24.9004,6.11776,6.7092,6.92158,2.95775,0.415057,8.960801970185003,9015.22,3091.56,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,183.88,25.4855,5.82551,6.47429,6.92158,2.95775,0.496512,6.892924592450003,9082.37,3097.83,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,54.5042,30.7665,4.04522,4.88437,6.92158,2.95775,1.15105,2.4134045000000004,9162.43,3198.37,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,6.08548,40.2879,2.86044,3.51448,6.92158,2.95775,2.03963,0.8450000000000001,9287.0,3293.73,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,20.4518,35.0235,3.30749,4.13733,6.92158,2.95775,1.58343,1.4280500000000003,9260.64,3242.95,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,112.973,27.6011,5.04036,5.84204,6.92158,2.95775,0.733787,4.078653605000001,9305.74,3119.31,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,34.0516,32.8094,3.67066,4.55538,6.92158,2.95775,1.33792,1.8564650000000003,9288.37,3246.45,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,336.325,22.8632,7.07675,7.39385,6.92158,2.95775,0.196179,19.686881928496454,9038.41,3093.55,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,2.32198,44.4722,2.57142,3.02531,6.92158,2.95775,2.47525,0.5,9524.44,3343.12,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,254.067,24.0813,6.51883,6.99125,6.92158,2.95775,0.320083,11.649042561240504,9137.2,3087.17,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,3.3378,42.8962,2.62848,3.11915,6.92158,2.95775,2.37639,0.65,9498.43,3340.84,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,298.249,23.385,6.89738,7.28056,6.92158,2.95775,0.235228,15.143755329612656,9281.67,3094.54,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,8.71861,38.7263,2.95517,3.68228,6.92158,2.95775,1.90502,1.0985,9428.2,3397.25,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,377.399,22.3628,7.27969,7.54719,6.92158,2.95775,0.151422,25.59294650704539,9142.54,3064.33,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,510.558,21.0504,7.75329,7.85003,6.92158,2.95775,0.0525769,73.09601451877235,8917.16,3059.7,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,410.648,21.9961,7.41609,7.63979,6.92158,2.95775,0.120966,33.27083045915901,9100.0,3090.82,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,439.668,21.6996,7.52653,7.70679,6.92158,2.95775,0.0989516,43.25207959690672,9164.53,3063.87,
SP,SquaredTextureImages,Datasets/SquaredTextureImages/52.png,478.703,21.3301,7.6821,7.80957,6.92158,2.95775,0.068088,56.22770347597873,9137.63,3044.15,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,4.10857,41.9939,3.56342,3.47352,6.71388,2.93386,2.09285,0.1,3317.44,2319.45,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,5.61639,40.6362,3.78209,3.6585,6.71388,2.93386,1.95929,0.12,3252.55,2296.26,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,7.71607,39.2568,4.0291,3.8568,6.71388,2.93386,1.82783,0.144,3148.83,2307.2,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,10.5931,37.8806,4.29594,4.06139,6.71388,2.93386,1.70183,0.17279999999999998,3165.98,2278.05,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,14.653,36.4715,4.62466,4.28321,6.71388,2.93386,1.56968,0.20736,3156.29,2273.9,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,19.3799,35.2573,4.96272,4.49328,6.71388,2.93386,1.45541,0.24883199999999994,3105.9,2268.19,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,25.2949,34.1005,5.39539,4.73184,6.71388,2.93386,1.32808,0.29859839999999993,3164.77,2265.93,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,31.927,33.0892,5.88031,4.96874,6.71388,2.93386,1.20968,0.3583180799999999,3101.3,2241.69,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,39.2968,32.1872,6.40104,5.20664,6.71388,2.93386,1.10142,0.42998169599999986,3018.15,2260.12,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,47.4001,31.373,6.98058,5.44274,6.71388,2.93386,0.997115,0.5159780351999999,2998.84,2258.75,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,55.8662,30.6593,7.60161,5.67117,6.71388,2.93386,0.904172,0.6191736422399998,2945.83,2245.72,
DCT,SquaredTextureImages,Datasets/SquaredTextureImages/53.png,64.8961,30.0086,8.28521,5.89123,6.71388,2.93386,0.81778,0.7430083706879997,2913.89,2242.78,
